X	Y	Z	Label (0=S1,1=S2,4=IB)
0.974138	-1.523259	2.135800	1.000000
0.988782	-1.498888	2.020778	1.000000
0.979762	-1.505979	2.148254	1.000000
0.995284	-1.458723	2.070990	1.000000
1.026332	-1.524812	2.052763	1.000000
0.981848	-1.473256	2.121251	1.000000
1.006629	-1.488907	2.098167	1.000000
1.061899	-1.418815	2.043951	1.000000
0.980344	-1.478407	2.157374	1.000000
0.954635	-1.484354	2.252461	1.000000
1.063937	-1.484099	2.111887	1.000000
1.050651	-1.404483	2.151048	1.000000
0.958981	-1.459740	2.059331	1.000000
0.909208	-1.482253	2.094425	1.000000
0.949689	-1.412165	2.108625	1.000000
1.052242	-1.492928	2.122118	1.000000
0.960302	-1.466422	2.114087	1.000000
1.039470	-1.382746	2.057425	1.000000
0.976808	-1.452294	2.213532	1.000000
0.998002	-1.392855	2.186062	1.000000
0.917747	-1.437016	2.056657	1.000000
0.991533	-1.422959	2.076082	1.000000
1.070630	-1.372302	2.201791	1.000000
0.931263	-1.368877	2.039796	1.000000
0.850203	-1.405883	2.131809	1.000000
0.997952	-1.372704	2.131167	1.000000
0.992699	-1.436759	2.136605	1.000000
1.063169	-1.407394	2.102716	1.000000
1.067277	-1.502611	2.183328	1.000000
0.898478	-1.389157	2.171281	1.000000
1.023379	-1.412824	2.056005	1.000000
0.931266	-1.427659	2.127568	1.000000
0.936467	-1.397733	2.098097	1.000000
0.962743	-1.395426	2.205311	1.000000
0.898687	-1.313138	2.125171	1.000000
1.005020	-1.381658	2.106719	1.000000
0.922440	-1.460498	2.272907	1.000000
1.062899	-1.365583	2.080800	1.000000
0.960911	-1.351898	2.218596	1.000000
1.053750	-1.342625	2.208955	1.000000
0.961901	-1.425155	2.139883	1.000000
0.960717	-1.382492	2.129978	1.000000
0.939841	-1.399061	2.063128	1.000000
0.946785	-1.334757	2.207310	1.000000
0.920897	-1.441472	2.293055	1.000000
1.003040	-1.305605	2.235975	1.000000
1.018056	-1.325881	2.215415	1.000000
0.872716	-1.366669	2.187317	1.000000
0.916377	-1.418620	2.189301	1.000000
0.977299	-1.373756	2.350690	1.000000
0.960218	-1.473369	2.356577	1.000000
0.885669	-1.270746	2.296493	1.000000
1.013330	-1.403302	2.197262	1.000000
0.885001	-1.219671	2.257539	1.000000
0.967644	-1.417121	2.189449	1.000000
0.967358	-1.319135	2.167456	1.000000
0.945610	-1.316986	2.299205	1.000000
1.001828	-1.418975	2.219070	1.000000
1.001057	-1.331402	2.291393	1.000000
0.986168	-1.318098	2.133858	1.000000
1.032901	-1.344201	2.189607	1.000000
1.046839	-1.390238	2.305481	1.000000
1.004860	-1.390324	2.261017	1.000000
1.010501	-1.353946	2.225779	1.000000
0.992601	-1.264610	2.250565	1.000000
0.955211	-1.313537	2.130657	1.000000
0.975730	-1.310982	2.241345	1.000000
0.962585	-1.345427	2.246669	1.000000
0.938286	-1.276409	2.298607	1.000000
0.997218	-1.297781	2.269726	1.000000
0.976368	-1.307850	2.250773	1.000000
1.028916	-1.269889	2.241975	1.000000
1.016247	-1.330916	2.249605	1.000000
0.987007	-1.226584	2.282198	1.000000
1.046728	-1.320832	2.324184	1.000000
0.991697	-1.392206	2.248236	1.000000
0.979880	-1.297843	2.243133	1.000000
0.922787	-1.319564	2.274445	1.000000
0.991457	-1.251484	2.313351	1.000000
0.948374	-1.346887	2.310234	1.000000
0.978669	-1.275639	2.302390	1.000000
0.896131	-1.218888	2.319724	1.000000
0.981337	-1.293773	2.312430	1.000000
0.942320	-1.351690	2.285543	1.000000
0.886022	-1.288041	2.329668	1.000000
0.989648	-1.241921	2.251876	1.000000
0.964353	-1.256283	2.299973	1.000000
0.963999	-1.323025	2.292122	1.000000
0.985664	-1.241622	2.334779	1.000000
0.902059	-1.213978	2.386847	1.000000
0.931402	-1.288612	2.305759	1.000000
0.941554	-1.148253	2.359232	1.000000
1.007141	-1.223910	2.278236	1.000000
0.931776	-1.196531	2.341986	1.000000
0.950715	-1.225395	2.314067	1.000000
0.964668	-1.304716	2.314328	1.000000
0.964863	-1.219261	2.270715	1.000000
0.956580	-1.251359	2.414812	1.000000
0.909005	-1.218215	2.379551	1.000000
0.896015	-1.260756	2.321960	1.000000
0.972175	-1.247700	2.257088	1.000000
0.996194	-1.286136	2.374383	1.000000
0.929110	-1.240086	2.364316	1.000000
0.937124	-1.226271	2.382100	1.000000
0.946826	-1.284295	2.380789	1.000000
0.950488	-1.181889	2.306638	1.000000
1.037441	-1.240515	2.290363	1.000000
0.957464	-1.267846	2.388940	1.000000
0.890773	-1.190073	2.298877	1.000000
0.918252	-1.174270	2.356665	1.000000
0.972377	-1.235844	2.430741	1.000000
0.941576	-1.261533	2.467492	1.000000
0.888999	-1.167400	2.417554	1.000000
0.940759	-1.195740	2.368232	1.000000
0.998641	-1.187872	2.372258	1.000000
0.934847	-1.330144	2.382636	1.000000
0.860518	-1.248097	2.375416	1.000000
0.882364	-1.196648	2.436406	1.000000
0.940741	-1.166119	2.320430	1.000000
0.891221	-1.172807	2.335761	1.000000
0.911355	-1.204254	2.314934	1.000000
0.940098	-1.199750	2.320966	1.000000
0.922586	-1.298389	2.331029	1.000000
0.859359	-1.101981	2.405410	1.000000
0.913537	-1.202041	2.428747	1.000000
0.901603	-1.145282	2.477840	1.000000
0.928447	-1.102037	2.417534	1.000000
1.006109	-1.114803	2.509454	1.000000
0.999964	-1.057011	2.409152	1.000000
0.889080	-1.227849	2.437543	1.000000
0.880951	-1.108240	2.428069	1.000000
0.904235	-1.142591	2.516270	1.000000
0.931668	-1.218759	2.337752	1.000000
0.944541	-1.126132	2.465540	1.000000
0.858298	-1.139652	2.391309	1.000000
0.910429	-1.150500	2.478790	1.000000
0.930230	-1.096865	2.389207	1.000000
0.847357	-1.142831	2.452459	1.000000
0.886765	-1.104542	2.452821	1.000000
0.889647	-1.175910	2.305995	1.000000
0.914410	-1.130984	2.421418	1.000000
0.913618	-1.225902	2.461722	1.000000
0.963478	-1.088838	2.434429	1.000000
0.950308	-1.049957	2.415992	1.000000
0.807004	-1.119159	2.376226	1.000000
0.889545	-1.087433	2.436519	1.000000
0.946612	-1.184674	2.514946	1.000000
0.813392	-1.219123	2.496830	1.000000
0.888018	-1.082670	2.450185	1.000000
0.932003	-1.076441	2.391428	1.000000
0.949572	-1.072445	2.418483	1.000000
0.907928	-1.095604	2.497059	1.000000
0.868411	-1.066877	2.446571	1.000000
0.859807	-1.143199	2.548219	1.000000
1.011616	-1.072741	2.398896	1.000000
0.928645	-1.046878	2.464193	1.000000
0.893093	-1.103471	2.540991	1.000000
0.953579	-1.037904	2.487905	1.000000
0.857612	-1.137252	2.511831	1.000000
0.842046	-1.113681	2.480552	1.000000
0.863511	-1.121830	2.458279	1.000000
0.824525	-1.046652	2.527264	1.000000
0.942520	-1.024175	2.404731	1.000000
0.975293	-1.112795	2.443869	1.000000
0.875009	-1.066074	2.423638	1.000000
0.930394	-1.071309	2.467286	1.000000
0.939142	-1.087205	2.442887	1.000000
0.823217	-0.962030	2.535447	1.000000
0.926203	-1.027466	2.573383	1.000000
0.875073	-1.014079	2.552493	1.000000
0.874176	-1.066178	2.413392	1.000000
0.918244	-1.057320	2.497388	1.000000
0.872289	-0.967152	2.435967	1.000000
0.722782	-0.988131	2.413155	1.000000
0.837209	-1.102963	2.534572	1.000000
0.869126	-0.993380	2.531285	1.000000
0.866051	-1.103035	2.506695	1.000000
0.935521	-0.982830	2.442825	1.000000
0.812276	-1.000502	2.542348	1.000000
0.836735	-1.068078	2.551105	1.000000
0.887298	-1.009652	2.486250	1.000000
0.815027	-1.017269	2.469779	1.000000
0.871083	-0.951896	2.566712	1.000000
0.877638	-1.071286	2.535966	1.000000
0.876971	-1.033554	2.513889	1.000000
0.901254	-0.999738	2.594892	1.000000
0.813466	-1.010201	2.558928	1.000000
0.795270	-0.966588	2.538264	1.000000
0.745738	-0.991707	2.525661	1.000000
0.865254	-1.024343	2.532064	1.000000
0.836970	-1.118138	2.542254	1.000000
0.810742	-0.962678	2.608239	1.000000
0.773078	-1.070172	2.561617	1.000000
0.783036	-0.962675	2.547257	1.000000
0.866302	-1.015117	2.658910	1.000000
0.904332	-0.995354	2.569768	1.000000
0.774102	-1.018198	2.555624	1.000000
0.929666	-0.916332	2.531028	1.000000
0.838799	-1.013946	2.475003	1.000000
0.884052	-0.978013	2.585698	1.000000
0.848737	-0.859667	2.567796	1.000000
0.802255	-1.012373	2.531986	1.000000
0.786594	-0.856829	2.552704	1.000000
0.803597	-0.977863	2.624676	1.000000
0.786905	-0.959733	2.590549	1.000000
0.818541	-0.891428	2.501273	1.000000
0.875788	-0.978587	2.547691	1.000000
0.793966	-0.932324	2.647278	1.000000
0.720901	-0.991951	2.552601	1.000000
0.840548	-0.922847	2.567845	1.000000
0.783105	-0.951200	2.560006	1.000000
0.762917	-0.915693	2.594522	1.000000
0.826315	-0.852325	2.588190	1.000000
0.875532	-0.960266	2.566100	1.000000
0.781433	-0.912426	2.636321	1.000000
0.792698	-0.994043	2.586386	1.000000
0.866597	-0.894170	2.562082	1.000000
0.863709	-0.988685	2.575580	1.000000
0.813898	-0.859205	2.565732	1.000000
0.834300	-0.875263	2.564067	1.000000
0.777371	-0.893650	2.676632	1.000000
0.846499	-0.958296	2.624044	1.000000
0.825897	-0.875749	2.568718	1.000000
0.796857	-0.843670	2.602266	1.000000
0.793904	-1.008698	2.544588	1.000000
0.726122	-0.846497	2.575127	1.000000
0.830190	-0.903940	2.692260	1.000000
0.743890	-0.933093	2.619422	1.000000
0.713506	-0.883386	2.593741	1.000000
0.835584	-0.935470	2.683887	1.000000
0.830259	-0.785262	2.604299	1.000000
0.862322	-0.912385	2.563664	1.000000
0.812396	-0.854403	2.619875	1.000000
0.803863	-0.851523	2.734733	1.000000
0.804305	-0.964466	2.583621	1.000000
0.888451	-0.879869	2.590272	1.000000
0.783516	-0.872828	2.793937	1.000000
0.814280	-0.893852	2.555976	1.000000
0.838724	-0.851625	2.611729	1.000000
0.725659	-0.935841	2.593243	1.000000
0.799210	-0.900592	2.622763	1.000000
0.764259	-0.880498	2.677023	1.000000
0.700882	-0.877739	2.634038	1.000000
0.600450	-0.869074	2.737928	1.000000
0.821153	-0.901189	2.657080	1.000000
0.754222	-0.922776	2.637605	1.000000
0.747756	-0.897970	2.664663	1.000000
0.695400	-0.809454	2.627602	1.000000
0.777107	-0.813515	2.657146	1.000000
0.723427	-0.827842	2.575468	1.000000
0.728001	-0.850376	2.646408	1.000000
0.664598	-0.744015	2.636707	1.000000
0.753826	-0.791566	2.737866	1.000000
0.627242	-0.758084	2.716350	1.000000
0.714398	-0.851593	2.600368	1.000000
0.720914	-0.844928	2.771172	1.000000
0.789728	-0.865880	2.705588	1.000000
0.708367	-0.867015	2.686031	1.000000
0.751232	-0.896493	2.700170	1.000000
0.719405	-0.730220	2.699184	1.000000
0.655559	-0.898132	2.689725	1.000000
0.752236	-0.786403	2.695785	1.000000
0.735628	-0.773877	2.729721	1.000000
0.713270	-0.809725	2.670846	1.000000
0.741855	-0.801733	2.707923	1.000000
0.816403	-0.812396	2.753591	1.000000
0.756959	-0.873160	2.756761	1.000000
0.635645	-0.852882	2.790537	1.000000
0.707838	-0.781194	2.675335	1.000000
0.769608	-0.826718	2.715211	1.000000
0.789329	-0.770423	2.683418	1.000000
0.633891	-0.808908	2.740084	1.000000
0.670854	-0.819980	2.822066	1.000000
0.742654	-0.744712	2.710586	1.000000
0.733996	-0.832217	2.742014	1.000000
0.757822	-0.888394	2.657042	1.000000
0.676034	-0.809079	2.726477	1.000000
0.671985	-0.760684	2.738846	1.000000
0.650496	-0.739689	2.651157	1.000000
0.720830	-0.717546	2.667889	1.000000
0.786051	-0.810980	2.750899	1.000000
0.687038	-0.714170	2.678780	1.000000
0.648582	-0.753737	2.711888	1.000000
0.772848	-0.824771	2.719459	1.000000
0.703124	-0.755455	2.783495	1.000000
0.661345	-0.718762	2.756617	1.000000
0.692484	-0.700553	2.679571	1.000000
0.645246	-0.805594	2.626334	1.000000
0.788378	-0.842123	2.764118	1.000000
0.759078	-0.687539	2.765112	1.000000
0.677137	-0.774280	2.712691	1.000000
0.603911	-0.732699	2.722076	1.000000
0.656109	-0.734208	2.783950	1.000000
0.808895	-0.757190	2.701287	1.000000
0.705655	-0.729800	2.664935	1.000000
0.664467	-0.689048	2.686100	1.000000
0.690631	-0.753666	2.714844	1.000000
0.695315	-0.734112	2.701970	1.000000
0.663785	-0.705195	2.736610	1.000000
0.687816	-0.749932	2.607925	1.000000
0.724223	-0.801530	2.841673	1.000000
0.735464	-0.675489	2.795124	1.000000
0.708893	-0.687057	2.773038	1.000000
0.675165	-0.709461	2.776549	1.000000
0.603029	-0.638092	2.704316	1.000000
0.631274	-0.725355	2.814290	1.000000
0.659645	-0.658516	2.745898	1.000000
0.586513	-0.698540	2.848307	1.000000
0.644040	-0.726460	2.811123	1.000000
0.632932	-0.784257	2.743871	1.000000
0.691591	-0.639409	2.779956	1.000000
0.610729	-0.726416	2.770821	1.000000
0.686217	-0.776495	2.797240	1.000000
0.666270	-0.735123	2.774127	1.000000
0.674030	-0.676302	2.835034	1.000000
0.603685	-0.722245	2.820949	1.000000
0.659683	-0.690119	2.809448	1.000000
0.689727	-0.695159	2.716605	1.000000
0.729687	-0.605627	2.784218	1.000000
0.575726	-0.652374	2.688606	1.000000
0.675494	-0.706788	2.754350	1.000000
0.528934	-0.659963	2.844177	1.000000
0.634821	-0.683217	2.830014	1.000000
0.652856	-0.619536	2.909055	1.000000
0.605415	-0.645672	2.819177	1.000000
0.621728	-0.661072	2.692545	1.000000
0.573762	-0.656637	2.816907	1.000000
0.603924	-0.637949	2.773912	1.000000
0.618123	-0.687165	2.790830	1.000000
0.619939	-0.631904	2.872213	1.000000
0.542775	-0.728112	2.694888	1.000000
0.569328	-0.679193	2.825243	1.000000
0.607684	-0.668273	2.809560	1.000000
0.666678	-0.703050	2.760137	1.000000
0.589657	-0.699223	2.796817	1.000000
0.698640	-0.602831	2.766347	1.000000
0.683368	-0.642459	2.766219	1.000000
0.578599	-0.628514	2.930378	1.000000
0.666681	-0.611737	2.823823	1.000000
0.575636	-0.678598	2.742815	1.000000
0.578052	-0.620898	2.833829	1.000000
0.487327	-0.622740	2.789836	1.000000
0.592715	-0.626115	2.867449	1.000000
0.538867	-0.570911	2.802836	1.000000
0.574074	-0.593981	2.803545	1.000000
0.612640	-0.552293	2.831808	1.000000
0.490379	-0.618047	2.712418	1.000000
0.598166	-0.628991	2.773435	1.000000
0.623926	-0.573812	2.878028	1.000000
0.637658	-0.639496	2.780499	1.000000
0.571802	-0.595426	2.809887	1.000000
0.546917	-0.625785	2.842195	1.000000
0.630993	-0.613739	2.721923	1.000000
0.520983	-0.625543	2.894634	1.000000
0.601967	-0.580194	2.805172	1.000000
0.608800	-0.652257	2.903262	1.000000
0.560027	-0.589146	2.821224	1.000000
0.473539	-0.515642	2.833089	1.000000
0.507047	-0.636385	2.856061	1.000000
0.529128	-0.686703	2.895637	1.000000
0.556231	-0.572433	2.889653	1.000000
0.497114	-0.677952	2.912522	1.000000
0.479520	-0.539476	2.900806	1.000000
0.524218	-0.534909	2.836605	1.000000
0.523658	-0.578652	2.861528	1.000000
0.411850	-0.574175	2.812541	1.000000
0.548877	-0.559600	2.770108	1.000000
0.607845	-0.524610	2.920129	1.000000
0.522271	-0.609245	2.828471	1.000000
0.507116	-0.486602	2.812088	1.000000
0.486393	-0.476801	2.804593	1.000000
0.465111	-0.610023	2.854196	1.000000
0.584031	-0.550402	2.833797	1.000000
0.499636	-0.582700	2.813888	1.000000
0.651864	-0.582184	2.853670	1.000000
0.441972	-0.483093	2.831315	1.000000
0.585868	-0.523980	2.829608	1.000000
0.553322	-0.524636	2.925394	1.000000
0.548749	-0.507908	2.846151	1.000000
0.569138	-0.591393	2.919195	1.000000
0.385978	-0.503272	2.906800	1.000000
0.452272	-0.475858	2.964818	1.000000
0.385115	-0.529013	2.920729	1.000000
0.468317	-0.565717	2.800003	1.000000
0.488780	-0.467502	2.778712	1.000000
0.505421	-0.535157	2.924640	1.000000
0.503091	-0.543555	2.881500	1.000000
0.475324	-0.467729	2.777908	1.000000
0.463265	-0.513059	2.893012	1.000000
0.381233	-0.577590	2.904261	1.000000
0.514405	-0.496320	2.882430	1.000000
0.429989	-0.545076	2.845787	1.000000
0.542188	-0.528139	2.944164	1.000000
0.408654	-0.455204	2.911592	1.000000
0.523194	-0.487039	2.842133	1.000000
0.414564	-0.580705	2.954459	1.000000
0.482893	-0.521601	2.831421	1.000000
0.468506	-0.500536	2.860361	1.000000
0.524957	-0.504453	2.812665	1.000000
0.442169	-0.535850	2.802747	1.000000
0.367056	-0.405286	2.896410	1.000000
0.398337	-0.486289	2.900663	1.000000
0.422953	-0.475960	2.878297	1.000000
0.436387	-0.457750	2.770127	1.000000
0.304244	-0.413970	2.996308	1.000000
0.480049	-0.370263	2.892261	1.000000
0.418139	-0.427336	2.849999	1.000000
0.431106	-0.468038	2.934081	1.000000
0.481309	-0.504425	2.927510	1.000000
0.334174	-0.446482	2.881994	1.000000
0.402241	-0.556496	2.878386	1.000000
0.422563	-0.424795	2.881866	1.000000
0.318825	-0.415854	2.938643	1.000000
0.399371	-0.397346	2.848760	1.000000
0.436508	-0.433871	2.932470	1.000000
0.378165	-0.339996	2.910639	1.000000
0.457596	-0.378864	2.883394	1.000000
0.450591	-0.440593	2.845858	1.000000
0.387981	-0.439034	3.004431	1.000000
0.405410	-0.422756	2.960607	1.000000
0.299864	-0.434313	2.972252	1.000000
0.357546	-0.414480	2.933729	1.000000
0.375103	-0.459301	2.957598	1.000000
0.344206	-0.357590	2.987008	1.000000
0.378288	-0.392734	2.919754	1.000000
0.444657	-0.351986	2.920111	1.000000
0.354135	-0.401091	2.926825	1.000000
0.441863	-0.376754	2.894336	1.000000
0.363963	-0.385603	2.907113	1.000000
0.396121	-0.532423	2.851181	1.000000
0.535004	-0.402382	2.861950	1.000000
0.425949	-0.400627	2.993109	1.000000
0.400298	-0.369300	2.915981	1.000000
0.342666	-0.401280	2.927513	1.000000
0.363387	-0.255301	2.840473	1.000000
0.352281	-0.486759	2.894957	1.000000
0.354909	-0.415545	2.937750	1.000000
0.425963	-0.434098	2.920045	1.000000
0.353735	-0.391109	2.936412	1.000000
0.307568	-0.386958	2.902258	1.000000
0.372207	-0.334482	2.982062	1.000000
0.371177	-0.344891	2.894789	1.000000
0.252148	-0.318233	2.903789	1.000000
0.266846	-0.309830	2.964390	1.000000
0.240860	-0.342484	2.930245	1.000000
0.270346	-0.395573	2.959136	1.000000
0.349197	-0.417199	2.959513	1.000000
0.311431	-0.292218	3.004200	1.000000
0.381721	-0.353964	2.878780	1.000000
0.231327	-0.364015	2.869392	1.000000
0.387432	-0.446607	2.961251	1.000000
0.338674	-0.334261	2.882560	1.000000
0.319684	-0.343785	2.928048	1.000000
0.357699	-0.330721	2.989142	1.000000
0.413549	-0.247573	2.999883	1.000000
0.387548	-0.298610	2.978877	1.000000
0.320808	-0.281189	2.922571	1.000000
0.266187	-0.322525	2.874732	1.000000
0.315598	-0.331178	2.901111	1.000000
0.332035	-0.332308	2.981290	1.000000
0.303542	-0.325000	2.928559	1.000000
0.311018	-0.246060	2.950969	1.000000
0.345984	-0.265815	2.985798	1.000000
0.279048	-0.369565	3.021050	1.000000
0.340798	-0.314639	2.924369	1.000000
0.336833	-0.280877	2.988143	1.000000
0.320453	-0.411945	2.986647	1.000000
0.264865	-0.248687	2.900398	1.000000
0.298643	-0.290101	2.991616	1.000000
0.362720	-0.311895	2.903853	1.000000
0.256393	-0.289481	3.033748	1.000000
0.367062	-0.387976	2.841567	1.000000
0.277717	-0.244202	2.900807	1.000000
0.278837	-0.235271	2.987211	1.000000
0.342517	-0.336196	2.895984	1.000000
0.244863	-0.284878	2.945888	1.000000
0.214277	-0.285168	2.987557	1.000000
0.269208	-0.277558	2.962140	1.000000
0.246736	-0.177631	3.003450	1.000000
0.355915	-0.233334	3.030381	1.000000
0.211142	-0.255495	2.966373	1.000000
0.327133	-0.229418	2.954446	1.000000
0.231213	-0.255767	2.878300	1.000000
0.242124	-0.171567	2.980940	1.000000
0.359450	-0.238578	2.972114	1.000000
0.346399	-0.314566	2.985500	1.000000
0.287266	-0.216023	2.975747	1.000000
0.252661	-0.174491	2.898798	1.000000
0.258077	-0.280042	2.957055	1.000000
0.340606	-0.261928	2.992767	1.000000
0.320380	-0.295234	2.977546	1.000000
0.261903	-0.237325	2.990289	1.000000
0.191062	-0.278716	2.990475	1.000000
0.279099	-0.217131	2.907678	1.000000
0.309403	-0.297513	2.888359	1.000000
0.248436	-0.240058	2.999568	1.000000
0.282741	-0.150905	2.974414	1.000000
0.211850	-0.254411	3.040416	1.000000
0.252563	-0.179935	2.932094	1.000000
0.207003	-0.312829	2.995906	1.000000
0.201578	-0.256952	3.013266	1.000000
0.306990	-0.277800	2.870776	1.000000
0.226032	-0.221165	2.954994	1.000000
0.199293	-0.208879	2.978457	1.000000
0.203578	-0.206239	3.038516	1.000000
0.117603	-0.151084	2.969446	1.000000
0.194181	-0.156590	2.991316	1.000000
0.196763	-0.268247	2.859223	1.000000
0.243393	-0.170622	2.975812	1.000000
0.239162	-0.140942	2.928673	1.000000
0.038656	-0.217610	3.010162	1.000000
0.194986	-0.203818	3.002600	1.000000
0.237290	-0.193189	2.930016	1.000000
0.198849	-0.161360	2.963513	1.000000
0.271476	-0.198277	3.126461	1.000000
0.152687	-0.237319	2.956576	1.000000
0.218784	-0.214225	2.999738	1.000000
0.071704	-0.218698	3.005120	1.000000
0.193540	-0.168345	2.924090	1.000000
0.171333	-0.104682	2.944440	1.000000
